"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_freemantis.xml:84","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SLAVE_OFFER""]/choice/event/choice/event/choice[2]/event/choice[2]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SLAVE_OFFER""]/choice/event/choice/event/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:90","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SLAVE_OFFER""]/choice/event/choice/event/choice[2]/event/choice[3]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SLAVE_OFFER""]/choice/event/choice/event/choice[2]/event/choice[3]/text","","","",""
"src-en/data/events_freemantis.xml:104","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/text","","","",""
"src-en/data/events_freemantis.xml:106","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:108","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:110","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[1]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:112","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[1]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:114","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[1]/event/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[1]/event/choice/text","","","",""
"src-en/data/events_freemantis.xml:116","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[1]/event/choice/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[1]/event/choice/event/text","","","",""
"src-en/data/events_freemantis.xml:123","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[2]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:125","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[2]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[2]/event/text","","","",""
"src-en/data/events_freemantis.xml:127","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[2]/event/choice[1]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:131","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[2]/event/choice[2]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[1]/event/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:139","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[2]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:141","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[2]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[2]/event/text","","","",""
"src-en/data/events_freemantis.xml:143","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[2]/event/choice[1]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:147","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[2]/event/choice[2]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_ENGI_SURRENDER""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:155","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/text","","","",""
"src-en/data/events_freemantis.xml:157","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:159","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:161","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/choice[1]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:163","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/choice[1]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:167","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/choice[2]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:169","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/choice[2]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/choice[2]/event/text","","","",""
"src-en/data/events_freemantis.xml:171","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/choice[2]/event/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[1]/event/choice[2]/event/choice/text","","","",""
"src-en/data/events_freemantis.xml:179","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[2]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:181","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[2]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[2]/event/text","","","",""
"src-en/data/events_freemantis.xml:183","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[2]/event/choice[1]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:187","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[2]/event/choice[2]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_EXECUTIONER""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:195","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER""]/event[1]/text","","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER""]/event[1]/text","","","",""
"src-en/data/events_freemantis.xml:200","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER""]/event[1]/choice/text","","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER""]/event[1]/choice/text","","","",""
"src-en/data/events_freemantis.xml:205","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER""]/event[2]/text","","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER""]/event[2]/text","","","",""
"src-en/data/events_freemantis.xml:209","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER""]/event[2]/choice/text","","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER""]/event[2]/choice/text","","","",""
"src-en/data/events_freemantis.xml:235","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[1]/text","","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[1]/text","","","",""
"src-en/data/events_freemantis.xml:239","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[2]/text","","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[2]/text","","","",""
"src-en/data/events_freemantis.xml:243","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[3]/text","","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[3]/text","","","",""
"src-en/data/events_freemantis.xml:245","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[3]/choice[1]/text","","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[3]/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:247","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[3]/choice[1]/event/text","","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[3]/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:252","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[3]/choice[2]/text","","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[3]/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:254","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[3]/choice[2]/event/text","","data/events_freemantis.xml$/FTL/eventList[@name=""FREEMANTIS_EXECUTIONER_OFFICER_REWARD_REBEL""]/event[3]/choice[2]/event/text","","","",""
"src-en/data/events_freemantis.xml:279","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_CONFUSED""]/text","","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_CONFUSED""]/text","","","",""
"src-en/data/events_freemantis.xml:282","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_CONFUSED""]/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_CONFUSED""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:291","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_FREEMANTIS""]/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_FREEMANTIS""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:296","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_FREEMANTIS""]/text[1]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_FREEMANTIS""]/text[1]","","","",""
"src-en/data/events_freemantis.xml:297","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_FREEMANTIS""]/text[2]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_FREEMANTIS""]/text[2]","","","",""
"src-en/data/events_freemantis.xml:298","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_FREEMANTIS""]/text[3]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_FREEMANTIS""]/text[3]","","","",""
"src-en/data/events_freemantis.xml:299","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_FREEMANTIS""]/text[4]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_FREEMANTIS""]/text[4]","","","",""
"src-en/data/events_freemantis.xml:303","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_FREEMANTIS_RESCUE""]/text","","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_FREEMANTIS_RESCUE""]/text","","","",""
"src-en/data/events_freemantis.xml:306","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_FREEMANTIS_RESCUE""]/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_ZOLTAN_FREEMANTIS_RESCUE""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:315","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_REBEL_FREEMANTIS""]/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_REBEL_FREEMANTIS""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:320","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_REBEL_FREEMANTIS""]/text[1]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_REBEL_FREEMANTIS""]/text[1]","","","",""
"src-en/data/events_freemantis.xml:321","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_REBEL_FREEMANTIS""]/text[2]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_REBEL_FREEMANTIS""]/text[2]","","","",""
"src-en/data/events_freemantis.xml:322","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_REBEL_FREEMANTIS""]/text[3]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_REBEL_FREEMANTIS""]/text[3]","","","",""
"src-en/data/events_freemantis.xml:323","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_REBEL_FREEMANTIS""]/text[4]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_REBEL_FREEMANTIS""]/text[4]","","","",""
"src-en/data/events_freemantis.xml:324","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_REBEL_FREEMANTIS""]/text[5]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_REBEL_FREEMANTIS""]/text[5]","","","",""
"src-en/data/events_freemantis.xml:331","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_FREEMANTIS""]/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_FREEMANTIS""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:336","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_FREEMANTIS""]/text[1]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_FREEMANTIS""]/text[1]","","","",""
"src-en/data/events_freemantis.xml:337","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_FREEMANTIS""]/text[2]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_FREEMANTIS""]/text[2]","","","",""
"src-en/data/events_freemantis.xml:338","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_FREEMANTIS""]/text[3]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_FREEMANTIS""]/text[3]","","","",""
"src-en/data/events_freemantis.xml:339","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_FREEMANTIS""]/text[4]","","data/events_freemantis.xml$/FTL/textList[@name=""TEXT_ENCOUNTER_MANTIS_FREEMANTIS""]/text[4]","","","",""
"src-en/data/events_freemantis.xml:343","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_BOAST""]/text","","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_BOAST""]/text","","","",""
"src-en/data/events_freemantis.xml:347","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_BOAST""]/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_FREEMANTIS_BOAST""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:362","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SUN""]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SUN""]/text","","","",""
"src-en/data/events_freemantis.xml:366","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SUN""]/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_SUN""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:372","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_FREEMANTIS_ASTEROID""]/text","","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_FREEMANTIS_ASTEROID""]/text","","","",""
"src-en/data/events_freemantis.xml:376","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_FREEMANTIS_ASTEROID""]/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""ENCOUNTER_MANTIS_FREEMANTIS_ASTEROID""]/choice/text","","","",""
"src-en/data/events_freemantis.xml:398","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/text","","","",""
"src-en/data/events_freemantis.xml:401","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:403","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:406","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/text","","","",""
"src-en/data/events_freemantis.xml:408","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/event/text","","","",""
"src-en/data/events_freemantis.xml:411","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/event/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[1]/event/choice/text","","","",""
"src-en/data/events_freemantis.xml:417","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[2]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:419","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[2]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[2]/event/text","","","",""
"src-en/data/events_freemantis.xml:427","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/text","","","",""
"src-en/data/events_freemantis.xml:429","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/event/text","","","",""
"src-en/data/events_freemantis.xml:431","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/event/choice/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[3]/event/choice/text","","","",""
"src-en/data/events_freemantis.xml:437","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[4]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[4]/text","","","",""
"src-en/data/events_freemantis.xml:439","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[4]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[1]/event/choice[4]/event/text","","","",""
"src-en/data/events_freemantis.xml:445","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[2]/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[2]/text","","","",""
"src-en/data/events_freemantis.xml:447","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[2]/event/text","","data/events_freemantis.xml$/FTL/event[@name=""FREEMANTIS_PULSARRAID""]/choice[2]/event/text","","","",""
