"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/text_misc.xml.append:113","data/text_misc.xml.append$/FTL/text[@name=""tip_kernel_elite""]","Tip: Elite Kernels are stronger variants of Kernel weapons. They have an increased chance to ignore their ammo cost and have a guaranteed stun chance.","data/text_misc.xml.append$/FTL/text[@name=""tip_kernel_elite""]","","","",""
"src-en/data/text_misc.xml.append:115","data/text_misc.xml.append$/FTL/text[@name=""tip_spore""]","Tip: Spores function much like bombs, but have a small chance to ignore their ammo cost with each volley.","data/text_misc.xml.append$/FTL/text[@name=""tip_spore""]","","","",""
"src-en/data/text_misc.xml.append:122","data/text_misc.xml.append$/FTL/text[@name=""tip_chain_beam""]","Tip: Chain beams decrease their cooldown every time they fire. Check the green lights on the weapon to see how many times it has fired.","data/text_misc.xml.append$/FTL/text[@name=""tip_chain_beam""]","","","",""
"src-en/data/text_misc.xml.append:124","data/text_misc.xml.append$/FTL/text[@name=""tip_system_beam""]","Tip: This System Beam does no hull damage, so it cannot pierce any amount of shields.","data/text_misc.xml.append$/FTL/text[@name=""tip_system_beam""]","","","",""
"src-en/data/text_misc.xml.append:126","data/text_misc.xml.append$/FTL/text[@name=""tip_breach_beam""]","Tip: The Breach Beam creates a breach on every tile it hits, and can also pierce a shield layer!","data/text_misc.xml.append$/FTL/text[@name=""tip_breach_beam""]","","","",""
"src-en/data/text_misc.xml.append:128","data/text_misc.xml.append$/FTL/text[@name=""tip_combust_beam""]","Tip: This Combustion Beam does no hull damage, so it cannot pierce any amount of shields. However, it can damage systems if no shields are present.","data/text_misc.xml.append$/FTL/text[@name=""tip_combust_beam""]","","","",""
"src-en/data/text_misc.xml.append:130","data/text_misc.xml.append$/FTL/text[@name=""tip_mining_beam""]","Tip: The Mining Beam pierces one shield layer, which means it will not lose any damage for the first shield bubble it pierces. Each layer after that will reduce damage by one.","data/text_misc.xml.append$/FTL/text[@name=""tip_mining_beam""]","","","",""
"src-en/data/text_misc.xml.append:132","data/text_misc.xml.append$/FTL/text[@name=""tip_pierce_beam""]","Tip: This Phase Beam pierces two shield layers, which means it will not lose any damage for the first two shield bubbles it pierces. Each layer after that will reduce damage by one.","data/text_misc.xml.append$/FTL/text[@name=""tip_pierce_beam""]","","","",""
"src-en/data/text_misc.xml.append:134","data/text_misc.xml.append$/FTL/text[@name=""tip_crew_beam""]","Tip: This Anti-Bio Beam does no hull damage, so it cannot pierce any amount of shields. It also won't be as effective on drones.","data/text_misc.xml.append$/FTL/text[@name=""tip_crew_beam""]","","","",""
"src-en/data/text_misc.xml.append:136","data/text_misc.xml.append$/FTL/text[@name=""tip_crew_damage_beam""]","Tip: This Beam does both crew and system damage, making it a very versatile weapon.","data/text_misc.xml.append$/FTL/text[@name=""tip_crew_damage_beam""]","","","",""
"src-en/data/text_misc.xml.append:138","data/text_misc.xml.append$/FTL/text[@name=""tip_stun_beam""]","Tip: This Neural Beam does no hull damage, and only has partial piercing. It also won't be as effective on drones.","data/text_misc.xml.append$/FTL/text[@name=""tip_stun_beam""]","","","",""
"src-en/data/text_misc.xml.append:140","data/text_misc.xml.append$/FTL/text[@name=""tip_beam_repair""]","Tip: This weapon repairs the enemy hull, but not their systems. Useful in junction will hull damaging weapons to pull off miraculous crew kills!","data/text_misc.xml.append$/FTL/text[@name=""tip_beam_repair""]","","","",""
"src-en/data/text_misc.xml.append:143","data/text_misc.xml.append$/FTL/text[@name=""tip_focus""]","Tip: Pinpoints do higher damage than Beams but have shorter trails. Just like Beams, their damage is reduced by 1 for each shield layer it pierces.","data/text_misc.xml.append$/FTL/text[@name=""tip_focus""]","","","",""
"src-en/data/text_misc.xml.append:150","data/text_misc.xml.append$/FTL/text[@name=""tip_particle_laser""]","Tip: Particle accelerators fire in a radius much like Flak. Each projectile does small system damage and has a reasonable fire chance, which can be devastating against its target.","data/text_misc.xml.append$/FTL/text[@name=""tip_particle_laser""]","","","",""
"src-en/data/text_misc.xml.append:151","data/text_misc.xml.append$/FTL/text[@name=""tip_particle_missiles""]","Tip: Particle missiles are much more accurate than the accelerator variants, but only fire one projectile. Like all missiles, it pierces all regular shields.","data/text_misc.xml.append$/FTL/text[@name=""tip_particle_missiles""]","","","",""
"src-en/data/text_misc.xml.append:152","data/text_misc.xml.append$/FTL/text[@name=""tip_particle_beam""]","Tip: The Particle Beam does no hull or crew damage, nor can it pierce shields. However, once shields are down it can do heavy damage to systems and light fires.","data/text_misc.xml.append$/FTL/text[@name=""tip_particle_beam""]","","","",""
"src-en/data/text_misc.xml.append:159","data/text_misc.xml.append$/FTL/text[@name=""tip_scanner""]","Tip: Scanners are small, incredibly cheap equipment that do no damage of any kind but can temporarily reveal rooms on either your or the enemy ship.","data/text_misc.xml.append$/FTL/text[@name=""tip_scanner""]","","","",""
"src-en/data/text_misc.xml.append:161","data/text_misc.xml.append$/FTL/text[@name=""tip_bombuff""]","Tip: Like Heal Bombs, these do not affect ships in any way, but rather apply effects on your own crew, and only your own.","data/text_misc.xml.append$/FTL/text[@name=""tip_bombuff""]","","","",""
"src-en/data/text_misc.xml.append:163","data/text_misc.xml.append$/FTL/text[@name=""tip_zolt_deleter""]","Tip: Using this beam to damage or kill any crew type other than Zoltans is illegal and punishable by death.","data/text_misc.xml.append$/FTL/text[@name=""tip_zolt_deleter""]","","","",""
"src-en/data/text_misc.xml.append:165","data/text_misc.xml.append$/FTL/text[@name=""tip_conservative""]","Tip: Conservative weapons feed off of power leaks in a system, so they don't need to use any power themselves. As consequence, they take longer to charge and require another weapon to be powered. Can charge additional shots by ""firing"" when the weapon system is unpowered.","data/text_misc.xml.append$/FTL/text[@name=""tip_conservative""]","","","",""
"src-en/data/text_misc.xml.append:167","data/text_misc.xml.append$/FTL/text[@name=""tip_battery""]","Tip: Battery weapons provide power to the weapons in the slots to the right of them. Allows you to go past the system's normal power limits.","data/text_misc.xml.append$/FTL/text[@name=""tip_battery""]","","","",""
"src-en/data/text_misc.xml.append:169","data/text_misc.xml.append$/FTL/text[@name=""tip_bio""]","Tip: Radiation weapons do bursts of heavy crew damage, have minor breach chances, and weaken crew that are hit. Afflicted crew will move and repair 66% slower, and will be stunned 75% longer.","data/text_misc.xml.append$/FTL/text[@name=""tip_bio""]","","","",""
"src-en/data/text_misc.xml.append:171","data/text_misc.xml.append$/FTL/text[@name=""tip_clone_cannon""]","Tip: Weeeeeee!","data/text_misc.xml.append$/FTL/text[@name=""tip_clone_cannon""]","","","",""
"src-en/data/text_misc.xml.append:173","data/text_misc.xml.append$/FTL/text[@name=""tip_salt""]","Tip: A weapon from a forgotten era and a forgotten race. Useful for any kind of murder.","data/text_misc.xml.append$/FTL/text[@name=""tip_salt""]","","","",""
"src-en/data/text_misc.xml.append:175","data/text_misc.xml.append$/FTL/text[@name=""tip_mantis""]","Tip: A dated weapon originating from a conflict embedded in history. Excellent to harass and murder enemy crew.","data/text_misc.xml.append$/FTL/text[@name=""tip_mantis""]","","","",""
"src-en/data/text_misc.xml.append:177","data/text_misc.xml.append$/FTL/text[@name=""tip_crystal_elite""]","Tip: Elite Crystal weaponry are stronger variants of Crystal weapons. They can pierce through two layers of shields, and apply a lockdown to targeted rooms.","data/text_misc.xml.append$/FTL/text[@name=""tip_crystal_elite""]","","","",""
"src-en/data/text_misc.xml.append:179","data/text_misc.xml.append$/FTL/text[@name=""tip_old""]","Tip: Old weapons are rusty and have much worse aim.","data/text_misc.xml.append$/FTL/text[@name=""tip_old""]","","","",""
"src-en/data/text_misc.xml.append:181","data/text_misc.xml.append$/FTL/text[@name=""tip_ancient""]","Tip: The powerful tech of the long forgotten Obelisk race, now in your hands at last.","data/text_misc.xml.append$/FTL/text[@name=""tip_ancient""]","","","",""
"src-en/data/text_misc.xml.append:183","data/text_misc.xml.append$/FTL/text[@name=""tip_ancient_wreck""]","Tip: These weapons are forged from Aether, the exotic and extremely valuable alloy found exclusively in ancient ruins. They are very powerful, but time has not been kind to this weapon. Because of the damage, it will function worse than you suspect it once did.","data/text_misc.xml.append$/FTL/text[@name=""tip_ancient_wreck""]","","","",""
"src-en/data/text_misc.xml.append:185","data/text_misc.xml.append$/FTL/text[@name=""tip_defunct""]","could not find mu_TIP_DEFUNCT","data/text_misc.xml.append$/FTL/text[@name=""tip_defunct""]","","","",""
"src-en/data/text_misc.xml.append:192","data/text_misc.xml.append$/FTL/text[@name=""tip_adapter""]","Tip: Adaptive weapons increase in damage each time they are fired. The damage increase amount and limit depends on the weapon.","data/text_misc.xml.append$/FTL/text[@name=""tip_adapter""]","","","",""
"src-en/data/text_misc.xml.append:194","data/text_misc.xml.append$/FTL/text[@name=""tip_preemptive""]","Tip: Pre-Emptive weapons can only be fired once per fight, and charge near-instantly. They use no power, but much like Conservative weapons require power to be in the weapon room. If you run from a fight without killing the enemy after firing a Pre-Emptive weapon, it will not be able to fire on the next jump.","data/text_misc.xml.append$/FTL/text[@name=""tip_preemptive""]","","","",""
"src-en/data/text_misc.xml.append:198","data/text_misc.xml.append$/FTL/text[@name=""description_stats""]","Stats:","data/text_misc.xml.append$/FTL/text[@name=""description_stats""]","","","",""
"src-en/data/text_misc.xml.append:199","data/text_misc.xml.append$/FTL/text[@name=""requires_no_power""]","Requires no power","data/text_misc.xml.append$/FTL/text[@name=""requires_no_power""]","","","",""
"src-en/data/text_misc.xml.append:200","data/text_misc.xml.append$/FTL/text[@name=""provides_bonus_power""]","Provides Bonus Power","data/text_misc.xml.append$/FTL/text[@name=""provides_bonus_power""]","","","",""
"src-en/data/text_misc.xml.append:201","data/text_misc.xml.append$/FTL/text[73]","Shots per charge: \1 (1 on own ship)","data/text_misc.xml.append$/FTL/text[73]","","","",""
"src-en/data/text_misc.xml.append:202","data/text_misc.xml.append$/FTL/text[@name=""cannot_fire""]","Can't be shot","data/text_misc.xml.append$/FTL/text[@name=""cannot_fire""]","","","",""
"src-en/data/text_misc.xml.append:203","data/text_misc.xml.append$/FTL/text[@name=""ammo_consumption""]","Missile Consumption: \1","data/text_misc.xml.append$/FTL/text[@name=""ammo_consumption""]","","","",""
"src-en/data/text_misc.xml.append:204","data/text_misc.xml.append$/FTL/text[@name=""redesigned_boost_power_damage_positive""]","Chain Effect: Increase damage by \1","data/text_misc.xml.append$/FTL/text[@name=""redesigned_boost_power_damage_positive""]","","","",""
"src-en/data/text_misc.xml.append:205","data/text_misc.xml.append$/FTL/text[@name=""redesigned_boost_power_damage_negative""]","Chain Effect: Decrease damage by \1","data/text_misc.xml.append$/FTL/text[@name=""redesigned_boost_power_damage_negative""]","","","",""
"src-en/data/text_misc.xml.append:206","data/text_misc.xml.append$/FTL/text[@name=""redesigned_boost_power_speed_positive""]","Chain Effect: Decrease cooldown by \1","data/text_misc.xml.append$/FTL/text[@name=""redesigned_boost_power_speed_positive""]","","","",""
"src-en/data/text_misc.xml.append:207","data/text_misc.xml.append$/FTL/text[@name=""redesigned_boost_power_speed_negative""]","Chain Effect: Increase cooldown by \1","data/text_misc.xml.append$/FTL/text[@name=""redesigned_boost_power_speed_negative""]","","","",""
"src-en/data/text_misc.xml.append:208","data/text_misc.xml.append$/FTL/text[@name=""redesigned_damage_cap""]","Chain Damage Cap: \1 damage (\2 chains)","data/text_misc.xml.append$/FTL/text[@name=""redesigned_damage_cap""]","","","",""
"src-en/data/text_misc.xml.append:209","data/text_misc.xml.append$/FTL/text[@name=""redesigned_speed_cap""]","Chain Cooldown Cap: \1 (\2 chains)","data/text_misc.xml.append$/FTL/text[@name=""redesigned_speed_cap""]","","","",""
"src-en/data/text_misc.xml.append:210","data/text_misc.xml.append$/FTL/text[@name=""shot_radius""]","Shot Radius: \1","data/text_misc.xml.append$/FTL/text[@name=""shot_radius""]","","","",""
"src-en/data/text_misc.xml.append:211","data/text_misc.xml.append$/FTL/text[@name=""beam_length""]","Beam Length: \1","data/text_misc.xml.append$/FTL/text[@name=""beam_length""]","","","",""
"src-en/data/text_misc.xml.append:212","data/text_misc.xml.append$/FTL/text[@name=""swipe_speed""]","Beam Speed: \1","data/text_misc.xml.append$/FTL/text[@name=""swipe_speed""]","","","",""
"src-en/data/text_misc.xml.append:213","data/text_misc.xml.append$/FTL/text[@name=""redesigned_double_damage""]","2x hull damage on systemless rooms.","data/text_misc.xml.append$/FTL/text[@name=""redesigned_double_damage""]","","","",""
"src-en/data/text_misc.xml.append:214","data/text_misc.xml.append$/FTL/text[@name=""redesigned_damage_room""]","Normal Damage Per Room: \1 (x15 for crew)","data/text_misc.xml.append$/FTL/text[@name=""redesigned_damage_room""]","","","",""
"src-en/data/text_misc.xml.append:215","data/text_misc.xml.append$/FTL/text[@name=""redesigned_damage_shot""]","Normal Damage Per Shot: \1 (x15 for crew)","data/text_misc.xml.append$/FTL/text[@name=""redesigned_damage_shot""]","","","",""
"src-en/data/text_misc.xml.append:216","data/text_misc.xml.append$/FTL/text[@name=""hull_damage""]","Base Hull Damage: \1","data/text_misc.xml.append$/FTL/text[@name=""hull_damage""]","","","",""
"src-en/data/text_misc.xml.append:217","data/text_misc.xml.append$/FTL/text[@name=""system_damage""]","Total System Damage: \1","data/text_misc.xml.append$/FTL/text[@name=""system_damage""]","","","",""
"src-en/data/text_misc.xml.append:218","data/text_misc.xml.append$/FTL/text[@name=""personnel_damage""]","Total Crew Damage: \1","data/text_misc.xml.append$/FTL/text[@name=""personnel_damage""]","","","",""
"src-en/data/text_misc.xml.append:219","data/text_misc.xml.append$/FTL/text[@name=""stun_length""]","seconds long","data/text_misc.xml.append$/FTL/text[@name=""stun_length""]","","","",""
"src-en/data/text_misc.xml.append:220","data/text_misc.xml.append$/FTL/text[@name=""weapon_lockdown""]","Locks down rooms on hit","data/text_misc.xml.append$/FTL/text[@name=""weapon_lockdown""]","","","",""
"src-en/data/text_misc.xml.append:221","data/text_misc.xml.append$/FTL/text[93]","Hull Repair: \1","data/text_misc.xml.append$/FTL/text[93]","","","",""
"src-en/data/text_misc.xml.append:222","data/text_misc.xml.append$/FTL/text[94]","System Repair: \1","data/text_misc.xml.append$/FTL/text[94]","","","",""
"src-en/data/text_misc.xml.append:223","data/text_misc.xml.append$/FTL/text[95]","Crew Healing: \1","data/text_misc.xml.append$/FTL/text[95]","","","",""
"src-en/data/text_misc.xml.append:224","data/text_misc.xml.append$/FTL/text[@name=""scrap_value""]","Buy/Sell Price: \1~/\2~","data/text_misc.xml.append$/FTL/text[@name=""scrap_value""]","","","",""
"src-en/data/text_misc.xml.append:225","data/text_misc.xml.append$/FTL/text[97]","Hull Repair: \1","data/text_misc.xml.append$/FTL/text[97]","","","",""
"src-en/data/text_misc.xml.append:226","data/text_misc.xml.append$/FTL/text[98]","System Repair: \1","data/text_misc.xml.append$/FTL/text[98]","","","",""
"src-en/data/text_misc.xml.append:227","data/text_misc.xml.append$/FTL/text[99]","Crew Healing: \1","data/text_misc.xml.append$/FTL/text[99]","","","",""
"src-en/data/text_misc.xml.append:228","data/text_misc.xml.append$/FTL/text[@name=""damage_word""]","Damage","data/text_misc.xml.append$/FTL/text[@name=""damage_word""]","","","",""
"src-en/data/text_misc.xml.append:229","data/text_misc.xml.append$/FTL/text[101]","Shots per charge: \1 (1 on own ship)","data/text_misc.xml.append$/FTL/text[101]","","","",""
"src-en/data/text_misc.xml.append:230","data/text_misc.xml.append$/FTL/text[@name=""crew_scrap_value""]","Hire Price: \1~","data/text_misc.xml.append$/FTL/text[@name=""crew_scrap_value""]","","","",""
"src-en/data/text_misc.xml.append:231","data/text_misc.xml.append$/FTL/text[@name=""drone_speed""]","Drone Speed: \1","data/text_misc.xml.append$/FTL/text[@name=""drone_speed""]","","","",""
"src-en/data/text_misc.xml.append:232","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_reload_speed""]","Reload Speed: \1ms","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_reload_speed""]","","","",""
"src-en/data/text_misc.xml.append:233","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_projectile_speed""]","Projectile Speed: \1","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_projectile_speed""]","","","",""
"src-en/data/text_misc.xml.append:234","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_orbit_speed""]","Orbit Speed: \1","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_orbit_speed""]","","","",""
"src-en/data/text_misc.xml.append:235","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_projectile_target_all""]","Projectile Target: All","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_projectile_target_all""]","","","",""
"src-en/data/text_misc.xml.append:236","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_projectile_target_solid""]","Projectile Target: Solid","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_projectile_target_solid""]","","","",""
"src-en/data/text_misc.xml.append:237","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_projectile_target_unknown""]","Projectile Target: Unknown","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_projectile_target_unknown""]","","","",""
"src-en/data/text_misc.xml.append:238","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_projectile_target_asteroid""]","Projectile Target: Asteroids","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_projectile_target_asteroid""]","","","",""
"src-en/data/text_misc.xml.append:239","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_drone_target_solid_projectiles""]","Target: Drones + Solid Projectiles","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_drone_target_solid_projectiles""]","","","",""
"src-en/data/text_misc.xml.append:240","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_drone_target_all_projectiles""]","Target: Drones + All Projectiles","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_drone_target_all_projectiles""]","","","",""
"src-en/data/text_misc.xml.append:241","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_drone_target_all""]","Target: All Drones","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_drone_target_all""]","","","",""
"src-en/data/text_misc.xml.append:242","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_drone_target_solid""]","Target: Solid Drones","data/text_misc.xml.append$/FTL/text[@name=""defense_drone_drone_target_solid""]","","","",""
