"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_multiverse.xml:80","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[1]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[1]/text","","","",""
"src-en/data/events_multiverse.xml:84","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[2]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[2]/text","","","",""
"src-en/data/events_multiverse.xml:88","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[3]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[3]/text","","","",""
"src-en/data/events_multiverse.xml:92","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[4]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[4]/text","","","",""
"src-en/data/events_multiverse.xml:96","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[5]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[5]/text","","","",""
"src-en/data/events_multiverse.xml:100","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[6]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[6]/text","","","",""
"src-en/data/events_multiverse.xml:104","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[7]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[7]/text","","","",""
"src-en/data/events_multiverse.xml:106","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[7]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_NORMAL""]/choice[7]/event/text","","","",""
"src-en/data/events_multiverse.xml:111","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/text","","","",""
"src-en/data/events_multiverse.xml:118","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[1]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[1]/text","","","",""
"src-en/data/events_multiverse.xml:122","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[2]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[2]/text","","","",""
"src-en/data/events_multiverse.xml:126","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[3]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[3]/text","","","",""
"src-en/data/events_multiverse.xml:130","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[4]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[4]/text","","","",""
"src-en/data/events_multiverse.xml:134","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[5]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[5]/text","","","",""
"src-en/data/events_multiverse.xml:138","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[6]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[6]/text","","","",""
"src-en/data/events_multiverse.xml:142","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[7]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[7]/text","","","",""
"src-en/data/events_multiverse.xml:144","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[7]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_BOON""]/choice[7]/event/text","","","",""
"src-en/data/events_multiverse.xml:149","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/text","","","",""
"src-en/data/events_multiverse.xml:152","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[1]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[1]/text","","","",""
"src-en/data/events_multiverse.xml:154","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[1]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[1]/event/text","","","",""
"src-en/data/events_multiverse.xml:157","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[1]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:163","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[2]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[2]/text","","","",""
"src-en/data/events_multiverse.xml:165","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[2]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[2]/event/text","","","",""
"src-en/data/events_multiverse.xml:168","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[2]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[2]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:174","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[3]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[3]/text","","","",""
"src-en/data/events_multiverse.xml:176","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[3]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[3]/event/text","","","",""
"src-en/data/events_multiverse.xml:179","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[3]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[3]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:185","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[4]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[4]/text","","","",""
"src-en/data/events_multiverse.xml:187","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[4]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[4]/event/text","","","",""
"src-en/data/events_multiverse.xml:190","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[4]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[4]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:207","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[5]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[5]/text","","","",""
"src-en/data/events_multiverse.xml:209","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[5]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[5]/event/text","","","",""
"src-en/data/events_multiverse.xml:212","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[5]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[5]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:218","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[6]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[6]/text","","","",""
"src-en/data/events_multiverse.xml:220","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[6]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[6]/event/text","","","",""
"src-en/data/events_multiverse.xml:223","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[6]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[6]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:229","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[7]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[7]/text","","","",""
"src-en/data/events_multiverse.xml:231","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[7]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[7]/event/text","","","",""
"src-en/data/events_multiverse.xml:234","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[7]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[7]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:240","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[8]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[8]/text","","","",""
"src-en/data/events_multiverse.xml:242","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[8]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[8]/event/text","","","",""
"src-en/data/events_multiverse.xml:245","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[8]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[8]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:251","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[9]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[9]/text","","","",""
"src-en/data/events_multiverse.xml:253","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[9]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[9]/event/text","","","",""
"src-en/data/events_multiverse.xml:256","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[9]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[9]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:263","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[10]/text","Present a human soldier.","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[10]/text","","","",""
"src-en/data/events_multiverse.xml:265","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[10]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[10]/event/text","","","",""
"src-en/data/events_multiverse.xml:268","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[10]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[10]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:274","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[11]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[11]/text","","","",""
"src-en/data/events_multiverse.xml:276","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[11]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[11]/event/text","","","",""
"src-en/data/events_multiverse.xml:279","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[11]/event/choice/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[11]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:285","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[12]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[12]/text","","","",""
"src-en/data/events_multiverse.xml:287","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[12]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[12]/event/text","","","",""
"src-en/data/events_multiverse.xml:290","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[12]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[12]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:296","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[13]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[13]/text","","","",""
"src-en/data/events_multiverse.xml:298","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[13]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[13]/event/text","","","",""
"src-en/data/events_multiverse.xml:301","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[13]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[13]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:307","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[14]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[14]/text","","","",""
"src-en/data/events_multiverse.xml:309","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[14]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[14]/event/text","","","",""
"src-en/data/events_multiverse.xml:312","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[14]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[14]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:318","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[15]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[15]/text","","","",""
"src-en/data/events_multiverse.xml:320","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[15]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[15]/event/text","","","",""
"src-en/data/events_multiverse.xml:323","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[15]/event/choice/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[15]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:329","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[16]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[16]/text","","","",""
"src-en/data/events_multiverse.xml:331","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[16]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[16]/event/text","","","",""
"src-en/data/events_multiverse.xml:334","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[16]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[16]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:340","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[17]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[17]/text","","","",""
"src-en/data/events_multiverse.xml:342","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[17]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[17]/event/text","","","",""
"src-en/data/events_multiverse.xml:345","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[17]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[17]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:351","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[18]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[18]/text","","","",""
"src-en/data/events_multiverse.xml:353","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[18]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[18]/event/text","","","",""
"src-en/data/events_multiverse.xml:356","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[18]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[18]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:362","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[19]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[19]/text","","","",""
"src-en/data/events_multiverse.xml:364","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[19]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[19]/event/text","","","",""
"src-en/data/events_multiverse.xml:367","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[19]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[19]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:373","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[20]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[20]/text","","","",""
"src-en/data/events_multiverse.xml:375","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[20]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[20]/event/text","","","",""
"src-en/data/events_multiverse.xml:378","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[20]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[20]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:384","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[21]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[21]/text","","","",""
"src-en/data/events_multiverse.xml:386","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[21]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[21]/event/text","","","",""
"src-en/data/events_multiverse.xml:389","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[21]/event/choice/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[21]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:395","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[22]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[22]/text","","","",""
"src-en/data/events_multiverse.xml:397","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[22]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[22]/event/text","","","",""
"src-en/data/events_multiverse.xml:400","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[22]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[22]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:406","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[23]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[23]/text","","","",""
"src-en/data/events_multiverse.xml:408","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[23]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[23]/event/text","","","",""
"src-en/data/events_multiverse.xml:411","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[23]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[23]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:417","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[24]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[24]/text","","","",""
"src-en/data/events_multiverse.xml:419","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[24]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[24]/event/text","","","",""
"src-en/data/events_multiverse.xml:422","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[24]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[24]/event/choice/text","","","",""
"src-en/data/events_multiverse.xml:428","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[25]/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[25]/text","","","",""
"src-en/data/events_multiverse.xml:430","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[25]/event/text","","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[25]/event/text","","","",""
"src-en/data/events_multiverse.xml:433","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[25]/event/choice/text","계속...","data/events_multiverse.xml$/FTL/event[@name=""THE_JUDGES_ZOLTAN""]/choice[25]/event/choice/text","","","",""
