"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_zoltan.xml.append:92","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[2]/event/choice[1]/text","함선에서 무언가를 한다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_zoltan.xml.append:96","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_zoltan.xml.append:102","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[3]/text","(강습 드론) 드론을 보내어 표면을 조사해본다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[3]/text","","","",""
"src-en/data/events_zoltan.xml.append:104","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[3]/event/text","일단 한번 스캔을 해 본 결과, 그리 깊지 않은 지하에 땅굴망이 뚫려 있음을 알 수 있었습니다. 당신은 강습 드론을 보내 땅 밑 동굴로 뚫고 들어가게끔 합니다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[3]/event/text","","","",""
"src-en/data/events_zoltan.xml.append:109","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[3]/event/choice/text","계속...","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[3]/event/choice/text","","","",""
"src-en/data/events_zoltan.xml.append:111","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[3]/event/choice/event/text","드론은 넓은 동굴을 정찰하면서 이곳이 발굴지였다는 증거를 찾아냈습니다. 동굴 깊숙한 곳에서 당신은 아직 열심히 일하고 있는 졸탄 과학자를 발견했습니다. 그의 동료들은 이미 오래전에 모두 죽었다고 합니다. 당신은 거두절미하고 동행하지 않겠냐는 제안을 합니다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ODD_MOON""]/choice[3]/event/choice/event/text","","","",""
"src-en/data/events_zoltan.xml.append:120","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[1]/text","자세히 관찰해 본 결과 지표면에서 누군가 거주했었다는 사실을 알 수 있었지만, 그 외에는 딱히 특별해보이는 것이 없습니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[1]/text","","","",""
"src-en/data/events_zoltan.xml.append:123","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[2]/text","저 유혹적인 동굴로 탐사선을 보내본 결과, 격전의 흔적이 있는 장소를 발견할 수 있었습니다 - 덤으로 아직 고장나지 않은 무기도요!","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[2]/text","","","",""
"src-en/data/events_zoltan.xml.append:127","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[3]/text","지표면을 자세히 스캔해 본 결과, 지하에 수 킬로미터에 달하는 땅굴망이 퍼져있음을 알 수 있었습니다. 또한 중장비 건설 현장에서 나왔을 법한 고철들이 널려있는 것도 발견할 수 있었습니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[3]/text","","","",""
"src-en/data/events_zoltan.xml.append:131","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[4]/text","지표면의 약한 부분을 골라 뚫으면, 탐사팀을 지하로 내려보낼 수 있을 것도 같습니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[4]/text","","","",""
"src-en/data/events_zoltan.xml.append:133","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[4]/choice[1]/text","폭발물을 설치하여 지표면을 뚫는다. [ missiles: -1 ]","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[4]/choice[1]/text","","","",""
"src-en/data/events_zoltan.xml.append:137","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[4]/choice[2]/text","이런 데 낭비하기에 폭발물은 너무 귀하다. 그냥 떠나자.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_CHECK""]/event[4]/choice[2]/text","","","",""
"src-en/data/events_zoltan.xml.append:144","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_EXPLOSION""]/event[1]/text","지표면의 일부가 멋지게 파괴되면서 엄청난 길이의 동굴이 모습을 드러냅니다. 동굴을 전부 탐사할 시간은 없지만 오래된 지하 기지를 발견했습니다. 유용할 것 같습니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_EXPLOSION""]/event[1]/text","","","",""
"src-en/data/events_zoltan.xml.append:151","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_EXPLOSION""]/event[2]/text","폭발물을 원격으로 발파하였으나 아무런 성과가 없습니다. 시간만 날렸습니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_EXPLOSION""]/event[2]/text","","","",""
"src-en/data/events_zoltan.xml.append:157","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_EXPLOSION""]/event[3]/text","폭발물이 터지면서 '동굴'이 사실은 지표면 바로 아래에 망처럼 연결된 벙커에 설치된 비밀기지였음이 드러납니다. 안에 살아있는 것은 없습니다. 최근에 온 듯한 사마귀족의 흔적이 보입니다. 졸탄인이 여기서 고급 함선 무기 연구를 진행한 듯 합니다. 실험품 하나를 챙겨서 함선으로 돌아갑니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_ODD_MOON_EXPLOSION""]/event[3]/text","","","",""
"src-en/data/events_zoltan.xml.append:194","data/events_zoltan.xml.append$/FTL/event[@name=""ENCOUNTER_ZOLTAN""]/choice[1]/text","계속...","data/events_zoltan.xml.append$/FTL/event[@name=""ENCOUNTER_ZOLTAN""]/choice[1]/text","","","",""
"src-en/data/events_zoltan.xml.append:198","data/events_zoltan.xml.append$/FTL/event[@name=""ENCOUNTER_ZOLTAN""]/choice[2]/text","(졸탄 제거기)졸탄들을 위협한다.","data/events_zoltan.xml.append$/FTL/event[@name=""ENCOUNTER_ZOLTAN""]/choice[2]/text","","","",""
"src-en/data/events_zoltan.xml.append:203","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[1]","졸탄 함선으로부터의 통신입니다. ""오늘은 순환이 일어나는 날입니다. 열병이 쇠약해지고 있습니다. 이유를 말씀드리자면-"" 그들은 심 우주 치매를 앓고 있는듯 합니다. 당신이 도와주려 하는 순간, 그들이 공격해옵니다.","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[1]","","","",""
"src-en/data/events_zoltan.xml.append:204","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[2]","정박해있던 졸탄 함선이 공격해오는 모습을 보고 깜짝 놀랍니다. '깨우친'분들 중에도 사나운 맹수 같은 부류가 있는 듯 합니다.","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[2]","","","",""
"src-en/data/events_zoltan.xml.append:205","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[3]","메세지를 받습니다. ""여기는 제한된 구역입니다. 협조를 부탁드립니다."" 외딴 송신소에 홀로 있는 경비함일 뿐입니다. 당신은 싸워서 길을 열기로 결정합니다.","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[3]","","","",""
"src-en/data/events_zoltan.xml.append:206","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[4]","다수의 졸탄 민간인 함선과 해적 간의 교전을 발견합니다. 불행히도 한 척이 당신의 의도를 잘못 파악하고 공격해옵니다. 졸탄 함선은 모든 통신을 차단하고 있습니다. 전투 외에는 선택지가 없습니다.","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[4]","","","",""
"src-en/data/events_zoltan.xml.append:207","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[5]","졸탄 영해의 다른 지역들처럼 이 구역의 거주민들도 우주 전쟁에 잘 대비되어 있습니다. 주둔중인 군인들도 외부인들과의 대화를 포기하고 시야에 들어오는 즉시 공격하는 방법을 선호합니다!","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[5]","","","",""
"src-en/data/events_zoltan.xml.append:208","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[6]","졸탄 함선이 송신소에서 기다리고 있습니다. 당신에게 신분 확인을 요구하지만 태양으로부터 나오는 방사능이 통신에 장애를 주고 있습니다. 졸탄 함선은 당신의 침묵을 적대 행동으로 이해하고 공격해옵니다.","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[6]","","","",""
"src-en/data/events_zoltan.xml.append:209","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[7]","이 지역을 순찰하는 졸탄 함선이 당신을 불러세웁니다. ""이곳은 기밀구역입니다. 보안을 위해..."" 졸탄 함선이 무기를 충전합니다.","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN""]/text[7]","","","",""
"src-en/data/events_zoltan.xml.append:213","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[1]/text","졸탄에 대한 당신의 위협은 통하지 않았습니다. 그들을 위협하려는 당신의 시도가 실패했기에, 당신은 전투를 준비합니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[1]/text","","","",""
"src-en/data/events_zoltan.xml.append:216","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[1]/choice/text","계속...","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[1]/choice/text","","","",""
"src-en/data/events_zoltan.xml.append:221","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[2]/text","졸탄에 대한 당신의 위협은 통하지 않았습니다. 그들을 위협하려는 당신의 시도가 실패했기에, 당신은 전투를 준비합니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[2]/text","","","",""
"src-en/data/events_zoltan.xml.append:224","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[2]/choice/text","계속...","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[2]/choice/text","","","",""
"src-en/data/events_zoltan.xml.append:229","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[3]/text","졸탄에 대한 당신의 위협은 통하지 않았습니다. 그들을 위협하려는 당신의 시도가 실패했기에, 당신은 전투를 준비합니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[3]/text","","","",""
"src-en/data/events_zoltan.xml.append:232","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[3]/choice/text","계속...","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[3]/choice/text","","","",""
"src-en/data/events_zoltan.xml.append:237","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[4]/text","놀랍게도, 졸탄들은 당신의 무기에 겁을 먹은 듯 합니다. 그들은 당신에게 물자를 어느정도 보냅니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ENCOUNTER_ZOLTAN_THREATEN""]/event[4]/text","","","",""
"src-en/data/events_zoltan.xml.append:247","data/events_zoltan.xml.append$/FTL/event[@name=""ENCOUNTER_ZOLTAN_AUTO""]/choice/text","계속...","data/events_zoltan.xml.append$/FTL/event[@name=""ENCOUNTER_ZOLTAN_AUTO""]/choice/text","","","",""
"src-en/data/events_zoltan.xml.append:252","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_AUTO""]/text[1]","졸탄은 자동 드론 기술에 투자한 몇 안 되는 종족 중 하나입니다. 유감스럽게도 이 드론 함선들을 제대로 예측할 수 없고 당신처럼 지나가는 함선들을 공격하곤 합니다.","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_AUTO""]/text[1]","","","",""
"src-en/data/events_zoltan.xml.append:253","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_AUTO""]/text[2]","""전투 모드 작동... 목표 탐색중... 목표 발견!"" 자동화된 졸탄 함선이 공격해옵니다.","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_AUTO""]/text[2]","","","",""
"src-en/data/events_zoltan.xml.append:254","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_AUTO""]/text[3]","자동화된 졸탄 함선이 고장난 것 같아보입니다... 그리고 당신을 위협으로 잘못 판단한 것 같습니다!","data/events_zoltan.xml.append$/FTL/textList[@name=""TEXT_ENCOUNTER_ZOLTAN_AUTO""]/text[3]","","","",""
"src-en/data/events_zoltan.xml.append:261","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_PIRATE""]/choice/text","계속...","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_PIRATE""]/choice/text","","","",""
"src-en/data/events_zoltan.xml.append:266","data/events_zoltan.xml.append$/FTL/textList[@name=""ZOLTAN_PIRATE""]/text[1]","""비상! 근처 모든 함선에 알린다, 우리 함선이 공격 받고 있다!"" 통신 주파수를 살펴보니 근처의 졸탄 함선으로부터 나오고 있습니다. 가해자를 공격하기 시작하자 졸탄 함선은 기회를 봐서 도망갑니다. 겁쟁이들 같으니.","data/events_zoltan.xml.append$/FTL/textList[@name=""ZOLTAN_PIRATE""]/text[1]","","","",""
"src-en/data/events_zoltan.xml.append:267","data/events_zoltan.xml.append$/FTL/textList[@name=""ZOLTAN_PIRATE""]/text[2]","도착해보니 초광속 장치 충전을 끝낸 졸탄 함선을 발견합니다. 도약해가기 직전에 졸탄 함장으로부터 개입하지 말라는 통신을 받습니다. 그러나 이미 늦었습니다. 교전중이던 함선이 당신을 향해 오고 있습니다.","data/events_zoltan.xml.append$/FTL/textList[@name=""ZOLTAN_PIRATE""]/text[2]","","","",""
"src-en/data/events_zoltan.xml.append:268","data/events_zoltan.xml.append$/FTL/textList[@name=""ZOLTAN_PIRATE""]/text[3]","전쟁을 대비하는 그들의 노력에도 불구하고 이 구역에 있는 졸탄 거주지들이 해적의 공격을 받고 있습니다. 해적선 한 척이 당신을 발견하고 공격해옵니다.","data/events_zoltan.xml.append$/FTL/textList[@name=""ZOLTAN_PIRATE""]/text[3]","","","",""
"src-en/data/events_zoltan.xml.append:269","data/events_zoltan.xml.append$/FTL/textList[@name=""ZOLTAN_PIRATE""]/text[4]","해적 표식을 단 함선이 당신에게 항복을 요구합니다. 요즘 같이 암울한 세상엔 졸탄의 영해마저 해적에게 시달리고 있습니다. 그렇다고 하더라도 이들에게 동정을 베풀자는 없을것 입니다.","data/events_zoltan.xml.append$/FTL/textList[@name=""ZOLTAN_PIRATE""]/text[4]","","","",""
"src-en/data/events_zoltan.xml.append:270","data/events_zoltan.xml.append$/FTL/textList[@name=""ZOLTAN_PIRATE""]/text[5]","소형 졸탄 순양함을 약탈하고 있는 해적선을 발견합니다. 당신이 초광속 장치를 재충전 하기도 전에 해적선이 공격해옵니다..","data/events_zoltan.xml.append$/FTL/textList[@name=""ZOLTAN_PIRATE""]/text[5]","","","",""
"src-en/data/events_zoltan.xml.append:274","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_MANTIS""]/text","파괴되고 있는 졸탄 화물선의 마지막 통신을 수신합니다. ""맨티스의 침입 입니다. 제발-"" 좌측 후방에서 포탄이 날아옵니다!","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_MANTIS""]/text","","","",""
"src-en/data/events_zoltan.xml.append:277","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_MANTIS""]/choice/text","계속...","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_MANTIS""]/choice/text","","","",""
"src-en/data/events_zoltan.xml.append:283","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ENGI""]/text","한 때는 졸탄 순양함이었던 잔해가 있는 곳에 도착합니다. 불행히도 순양함을 호위하고 있던 엔지 함선이 당신을 적으로 오해하고 보복을 시도합니다! 상대는 모든 통신을 거부하고 있습니다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ENGI""]/text","","","",""
"src-en/data/events_zoltan.xml.append:286","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ENGI""]/choice/text","계속...","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ENGI""]/choice/text","","","",""
"src-en/data/events_zoltan.xml.append:292","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ASTEROID""]/text","소행성 지대에 도착하자 졸탄 경비함을 당신을 맞이합니다. ""이 곳은 출입이 제한된 광산 지대입니다. 여기를 통과하는 행위는 천연 광물 보호 법률에 저촉된다는 것을 알려드립니다. 당신들의 무기를 압수해서 검사해야합니다."" 이러고 있을 시간이 없습니다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ASTEROID""]/text","","","",""
"src-en/data/events_zoltan.xml.append:296","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ASTEROID""]/choice/text","계속...","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_ASTEROID""]/choice/text","","","",""
"src-en/data/events_zoltan.xml.append:302","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/text","소규모 졸탄 함대가 이 송신소에 배치되어 신분증과 화물을 확인하고 있습니다. 연방 함선으로서 두려워할 것은 없습니다... 아마도 불법일 멀티버스 드라이브를 제외하면 말이죠.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/text","","","",""
"src-en/data/events_zoltan.xml.append:304","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[1]/text","무력으로 길을 통과한다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[1]/text","","","",""
"src-en/data/events_zoltan.xml.append:306","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[1]/event/text","당신은 무기를 충전하고 그들의 방어선을 돌파하려 했지만, 강력한 공격이 당신의 선체를 강타하며 졸탄 경비대가 당신을 막기 위해 움직입니다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[1]/event/text","","","",""
"src-en/data/events_zoltan.xml.append:309","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[1]/event/choice/text","계속...","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_zoltan.xml.append:316","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[2]/text","그들의 수색을 허용한다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[2]/text","","","",""
"src-en/data/events_zoltan.xml.append:320","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[3]/text","(은폐장) 은폐장으로 몰래 지나간다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[3]/text","","","",""
"src-en/data/events_zoltan.xml.append:324","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[4]/text","(강화된 문 제어실) 함선을 걸어잠그고 졸탄이 들어오지 못하도록 막는다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[4]/text","","","",""
"src-en/data/events_zoltan.xml.append:326","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[4]/event/text","경비대가 당신의 함선에 올라타지 못하자, 재빨리 경보를 울립니다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[4]/event/text","","","",""
"src-en/data/events_zoltan.xml.append:330","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[4]/event/choice/text","계속...","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[4]/event/choice/text","","","",""
"src-en/data/events_zoltan.xml.append:336","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[5]/text","(졸탄 선원) 그들과 교섭한다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[5]/text","","","",""
"src-en/data/events_zoltan.xml.append:338","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[5]/event/text","당신의 졸탄 선원이 경비원들과 '평화'에 대해서 잠깐 이야기한게 효과가 있는 듯 합니다. 그들은 당신을 보내줍니다.","data/events_zoltan.xml.append$/FTL/event[@name=""ZOLTAN_CHECKPOINT""]/choice[5]/event/text","","","",""
"src-en/data/events_zoltan.xml.append:344","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_CHECKPOINT_SUBMIT""]/event[1]/text","경비원들은 수색을 제대로 하지도 않았고 멀티버스 드라이브도 찾지 못한 것 같습니다. 그들은 당신을 보내줍니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_CHECKPOINT_SUBMIT""]/event[1]/text","","","",""
"src-en/data/events_zoltan.xml.append:347","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_CHECKPOINT_SUBMIT""]/event[2]/text","경비원들은 수색을 제대로 하지도 않았고 멀티버스 드라이브도 찾지 못한 것 같습니다. 그들은 당신을 보내줍니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_CHECKPOINT_SUBMIT""]/event[2]/text","","","",""
"src-en/data/events_zoltan.xml.append:350","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_CHECKPOINT_SUBMIT""]/event[3]/text","경비원들은 수색을 제대로 하지도 않았고 멀티버스 드라이브도 찾지 못한 것 같습니다. 그들은 당신을 보내줍니다.","data/events_zoltan.xml.append$/FTL/eventList[@name=""ZOLTAN_CHECKPOINT_SUBMIT""]/event[3]/text","","","",""
