"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_pirate.xml.append:560","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_ASTEROID_PILOTING""]/event[1]/text","Your pilot succeeds in getting away from the pirate without taking damage.","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_ASTEROID_PILOTING""]/event[1]/text","","","",""
"src-en/data/events_pirate.xml.append:564","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_ASTEROID_PILOTING""]/event[2]/text","Despite some fancy flying, the pirate catches up to you before you can leave the asteroid field. You have no choice but to fight.","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_ASTEROID_PILOTING""]/event[2]/text","","","",""
"src-en/data/events_pirate.xml.append:567","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_ASTEROID_PILOTING""]/event[2]/choice/text","Continue...","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_ASTEROID_PILOTING""]/event[2]/choice/text","","","",""
"src-en/data/events_pirate.xml.append:582","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/text","Not too far from the beacon, you detect a destroyed cargo ship with its cargo scattered nearby, intact.","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/text","","","",""
"src-en/data/events_pirate.xml.append:584","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[1]/text","Bring it aboard.","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:588","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[2]/text","Leave it alone, this looks suspicious.","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[2]/text","","","",""
"src-en/data/events_pirate.xml.append:590","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[2]/event/text","You leave the cargo alone and prepare to jump.","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[2]/event/text","","","",""
"src-en/data/events_pirate.xml.append:592","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[2]/event/choice[1]/text","Do something onboard the ship.","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:596","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[2]/event/choice[2]/text","Do nothing.","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_pirate.xml.append:602","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[3]/text","(Advanced Sensors) Run an advanced scan on the boxes.","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[3]/text","","","",""
"src-en/data/events_pirate.xml.append:606","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[4]/text","(Long-Ranged Scanners) Run an advanced scan on the boxes.","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[4]/text","","","",""
"src-en/data/events_pirate.xml.append:610","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[5]/text","(Slug Crew) Have your Slug check the boxes.","data/events_pirate.xml.append$/FTL/event[@name=""FLOATING_CARGO""]/choice[5]/text","","","",""
"src-en/data/events_pirate.xml.append:616","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_LIST""]/event[1]/text","They appear to be filled with military supplies! You take everything you can use and jettison the rest.","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_LIST""]/event[1]/text","","","",""
"src-en/data/events_pirate.xml.append:620","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_LIST""]/event[2]/text","The cargo was primarily consumer goods and clothing, nothing particularly useful. You manage to collect some scrap.","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_LIST""]/event[2]/text","","","",""
"src-en/data/events_pirate.xml.append:624","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_LIST""]/event[3]/text","Once you bring the cargo onto your ship, a pirate bursts out of one of the crates saying, ""Ugh... I was getting cramped in there. Oh, yeah! Prepare to die!"" Immediately after this battle-cry your ship is filled with the sound of crates breaking open...","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_LIST""]/event[3]/text","","","",""
"src-en/data/events_pirate.xml.append:628","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_LIST""]/event[4]/text","You bring the cargo aboard. Before you have a chance to open them a pirate ship appears out of hiding and charges. At the same time, the crates fly open. Intruders aboard the ship!","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_LIST""]/event[4]/text","","","",""
"src-en/data/events_pirate.xml.append:632","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_LIST""]/event[4]/choice/text","Continue...","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_LIST""]/event[4]/choice/text","","","",""
"src-en/data/events_pirate.xml.append:639","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[1]/text","The cargo appears to contain nothing of much interest. You salvage some scrap from the destroyed ship.","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[1]/text","","","",""
"src-en/data/events_pirate.xml.append:645","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[2]/text","You are able to breach the protective barrier and scan the cargo. It appears to be filled with military supplies! You take everything you can use.","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[2]/text","","","",""
"src-en/data/events_pirate.xml.append:649","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/text","You pick up faint life signatures inside the cargo. The life forms appear to be armed. This looks like a planned pirate ambush.","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/text","","","",""
"src-en/data/events_pirate.xml.append:651","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[1]/text","Destroy the crates to prevent another ship from falling victim.","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:653","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[1]/event/text","You fire on the crates, breaking them open and scattering the pirates into empty space. A pirate ship appears out of nowhere with a message, ""You will pay for that!""","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[1]/event/text","","","",""
"src-en/data/events_pirate.xml.append:656","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[1]/event/choice/text","Continue...","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[1]/event/choice/text","","","",""
"src-en/data/events_pirate.xml.append:662","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[2]/text","Leave it alone and prepare to jump.","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[2]/text","","","",""
"src-en/data/events_pirate.xml.append:664","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[2]/event/text","It would be stupid to try anything.","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[2]/event/text","","","",""
"src-en/data/events_pirate.xml.append:666","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[2]/event/choice[1]/text","Do something onboard the ship.","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:670","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[2]/event/choice[2]/text","Do nothing.","data/events_pirate.xml.append$/FTL/eventList[@name=""FLOATING_CARGO_SCAN_LIST""]/event[3]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_pirate.xml.append:701","data/events_pirate.xml.append$/FTL/event[@name=""REFUGEE_PIRATE""]/text","Your sensors have picked up a refugee ship drifting through the system, no doubt one of many fleeing the Rebel advance. It doesn't appear to have detected you... or else it is trying to avoid notice.","data/events_pirate.xml.append$/FTL/event[@name=""REFUGEE_PIRATE""]/text","","","",""
"src-en/data/events_pirate.xml.append:703","data/events_pirate.xml.append$/FTL/event[@name=""REFUGEE_PIRATE""]/choice[1]/text","Hail them.","data/events_pirate.xml.append$/FTL/event[@name=""REFUGEE_PIRATE""]/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:707","data/events_pirate.xml.append$/FTL/event[@name=""REFUGEE_PIRATE""]/choice[2]/text","Ignore the refugees.","data/events_pirate.xml.append$/FTL/event[@name=""REFUGEE_PIRATE""]/choice[2]/text","","","",""
"src-en/data/events_pirate.xml.append:714","data/events_pirate.xml.append$/FTL/eventList[@name=""REFUGEE_HAIL_LIST_PIRATE""]/event[2]/text","As you hail the refugee ship, a pirate ship jumps into the system... it was using the refugee ship as bait!","data/events_pirate.xml.append$/FTL/eventList[@name=""REFUGEE_HAIL_LIST_PIRATE""]/event[2]/text","","","",""
"src-en/data/events_pirate.xml.append:717","data/events_pirate.xml.append$/FTL/eventList[@name=""REFUGEE_HAIL_LIST_PIRATE""]/event[2]/choice/text","Continue...","data/events_pirate.xml.append$/FTL/eventList[@name=""REFUGEE_HAIL_LIST_PIRATE""]/event[2]/choice/text","","","",""
"src-en/data/events_pirate.xml.append:727","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[1]/text","Aid the civilian ship.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:729","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[1]/event/text","You power up your weapons and engage the pirate ship.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[1]/event/text","","","",""
"src-en/data/events_pirate.xml.append:732","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[1]/event/choice/text","Continue...","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_pirate.xml.append:738","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[2]/text","Stay out of it.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[2]/text","","","",""
"src-en/data/events_pirate.xml.append:740","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[2]/event/text","The fight brings them out of your immediate scanning range. After a time the distress calls stop.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[2]/event/text","","","",""
"src-en/data/events_pirate.xml.append:742","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[2]/event/choice[1]/text","Do something onboard the ship.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:746","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[2]/event/choice[2]/text","Do nothing.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_CIVILIAN""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_pirate.xml.append:753","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[1]","You arrive in the system to see a pirate ship pursuing a civilian ship. You detect messages from the civilian ship on a distress frequency.","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[1]","","","",""
"src-en/data/events_pirate.xml.append:754","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[2]","Scanners indicate that a battle is taking place nearby. It seems that someone is under attack by space pirates.","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[2]","","","",""
"src-en/data/events_pirate.xml.append:755","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[3]","You detect two ships, one chasing the other... Scanners show the pursuer is a pirate!","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[3]","","","",""
"src-en/data/events_pirate.xml.append:756","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[4]","There are only two ships within range and they seem to be engaged in battle. One of them has the markings of a space pirate.","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[4]","","","",""
"src-en/data/events_pirate.xml.append:757","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[5]","You arrive at the next beacon only to be immediately hailed by a small shuttle. ""Help us! We are being attacked by pirates!""","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[5]","","","",""
"src-en/data/events_pirate.xml.append:758","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[6]","You come out of the jump to see laser blasts coming from the other side of the beacon. It looks like someone is under attack from pirates.","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_CIVILIAN""]/text[6]","","","",""
"src-en/data/events_pirate.xml.append:765","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_BRIBER""]/choice[1]/text","Accept their bribe.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_BRIBER""]/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:767","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_BRIBER""]/choice[1]/event/text","""Good choice, son. We've both come out of this richer.""","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_BRIBER""]/choice[1]/event/text","","","",""
"src-en/data/events_pirate.xml.append:772","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_BRIBER""]/choice[2]/text","Try to be a hero. Attack the pirate.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_BRIBER""]/choice[2]/text","","","",""
"src-en/data/events_pirate.xml.append:774","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_BRIBER""]/choice[2]/event/text","The pirate ship stops its pursuit and locks weapons onto your ship.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_BRIBER""]/choice[2]/event/text","","","",""
"src-en/data/events_pirate.xml.append:777","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_BRIBER""]/choice[2]/event/choice/text","Continue...","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_BRIBER""]/choice[2]/event/choice/text","","","",""
"src-en/data/events_pirate.xml.append:785","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[1]/text","Upon closer inspection, you realize the ship under attack was a Rebel scout! It's too damaged to put up much of a fight.","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[1]/text","","","",""
"src-en/data/events_pirate.xml.append:787","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[1]/choice[1]/text","Destroy the ship and salvage it.","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[1]/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:789","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[1]/choice[1]/event/text","You strip the ship of anything useful and leave its crew to hope help arrives.","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[1]/choice[1]/event/text","","","",""
"src-en/data/events_pirate.xml.append:794","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[1]/choice[2]/text","Use the leverage you gained by saving their lives to convince them to delay the pursuing fleet.","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[1]/choice[2]/text","","","",""
"src-en/data/events_pirate.xml.append:796","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[1]/choice[2]/event/text","Hopefully that will buy you more time to get to the next sector.","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[1]/choice[2]/event/text","","","",""
"src-en/data/events_pirate.xml.append:802","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[2]/text","You were too late. A hull breach deprived the crew of oxygen during your fight with the pirate. You salvage what you can.","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[2]/text","","","",""
"src-en/data/events_pirate.xml.append:806","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[3]/text","The pirate's victim quickly jumps away before you have a chance to speak to them.","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[3]/text","","","",""
"src-en/data/events_pirate.xml.append:809","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[4]/text","""Thank you for the aid! I'm an arms dealer that usually only works with Rebels, but considering the circumstances I'll make an exception.""","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[4]/text","","","",""
"src-en/data/events_pirate.xml.append:813","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[5]/text","""Thank the heavens you showed up! We don't have much to offer as a reward, but our Engineer should be proficient enough to patch your ship up a bit after that nasty fight.""","data/events_pirate.xml.append$/FTL/eventList[@name=""PIRATE_BRIBER_WIN""]/event[5]/text","","","",""
"src-en/data/events_pirate.xml.append:818","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_BRIBER""]/text[1]","You come across a pirate in hot pursuit of an unidentified ship. You quickly receive a transmission from the pirate: ""Stay out of this fight and we'll make it worth your while.""","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_BRIBER""]/text[1]","","","",""
"src-en/data/events_pirate.xml.append:819","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_BRIBER""]/text[2]","An unidentified ship is badly damaged and still being assaulted by a space pirate. The victim begins a distress message until the pirate cuts in and offers to split the bounty if you sit tight.","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_BRIBER""]/text[2]","","","",""
"src-en/data/events_pirate.xml.append:820","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_BRIBER""]/text[3]","A missile shoots across your bow when the jump completes. Your scans quickly reveal a ship with pirate markings pursuing an unknown vessel. The pirate hails you: ""Damn it, we weren't expecting company. Stay out of this and you could profit.""","data/events_pirate.xml.append$/FTL/textList[@name=""PIRATE_BRIBER""]/text[3]","","","",""
"src-en/data/events_pirate.xml.append:824","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/text","You catch a conversation between a few pirates on the ship nearby. They're arguing over something, though it's hard to tell what.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/text","","","",""
"src-en/data/events_pirate.xml.append:827","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/text","Hail them.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:829","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/text","""Yeah? Whaddya want?"" You explain that you want to help resolve their problem. ""You want to WHAT? That's pretty weird, but since you're offering... We just uh... legally obtained this new ship, and we can't think of a new name for it. Don't suppose you got any ideas?""","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/text","","","",""
"src-en/data/events_pirate.xml.append:831","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[1]/text","Suggest the name 'Wyvern's Vengeance'.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:835","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[2]/text","Suggest the name 'Satan's Enforcer'.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[2]/text","","","",""
"src-en/data/events_pirate.xml.append:839","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[3]/text","Suggest the name 'The Hell-raiser'.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[3]/text","","","",""
"src-en/data/events_pirate.xml.append:843","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[4]/text","Hold on, let us think of more ideas.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[4]/text","","","",""
"src-en/data/events_pirate.xml.append:845","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[4]/event/text","You think of a few more name ideas for the pirates.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[4]/event/text","","","",""
"src-en/data/events_pirate.xml.append:847","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[4]/event/choice[1]/text","Suggest the name 'The Black Hawk'.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[4]/event/choice[1]/text","","","",""
"src-en/data/events_pirate.xml.append:851","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[4]/event/choice[2]/text","Suggest the name 'The Empress'.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[4]/event/choice[2]/text","","","",""
"src-en/data/events_pirate.xml.append:855","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[4]/event/choice[3]/text","Suggest the name 'The Assassin's Glare'.","data/events_pirate.xml.append$/FTL/event[@name=""PIRATE_NAME""]/choice[1]/event/choice[4]/event/choice[3]/text","","","",""
